title,title_furigana,title_en
BLAМE! 電基漁師危険階層脱出作戦,ぶらむ でんきりょうしきけんかいそうだっしゅつさくせん,BLAME! Denkiryoushi kikenkaisou dasshutsusakusen
プラモウォーズ,Plastic model wars,
プラモ狂四郎,ぷらもきょうしろう,Puramo kyosiro
プラモ天才エスパー太郎,ぷらもてんさいえすぱーたろう,PLAMO TENSAI ESPAR TAROH
ふらら一人でできませんっ,ふららひとりでできませんっ,Furara Hitori de dekimasen
プラレス3四郎,ぷられすさんしろう,Plastic Model Wrestling Sanshiro ( PlaWrestle Sanshiro )
プラレスラーVAN,ぷられすらーばん,PLASTIC WRESTLER VAN
フラワー,Flower,
フラワー・オブ・ライフ,Flower of life,
FLOWER KNIGHT GIRL -prequel-(フラワーナイトガール -プリクエル-),ふらわーないとがーる ぷりくえる,FLOWER KNIGHT GIRL -prequel-
ブランカ,BLANCA,
フランケン・ふらん,Frankenfran,
プランダラ,Plunderer,
観用少女(プランツ・ドール),ぷらんつどーる,Plant Doll
BLANの食卓 〜bloody dining〜,ぶらんのしょくたく,BLAN no syokutaku
Free!,ふりー,Free!
フリージア,Freesia,
BRIGADOON まりんとメラン,ぶりがどーん まりんとめらん,BRIGADOON Marin and Meran
フリーキック!,Free Kick!,
錻力のアーチスト,ぶりきのあーちすと,Buriki no artist
フリクリ,FLCL,
フリケン龍,ふりけんりゅう,Furiken Ryu
ブリザードアクセル,Blizzard Axell,
ブリザードプリンセス,BLIZZARD PRINCESS,
ブリザードYuki,ぶりざーどゆき,Blizzard Yuki
フリー雀荘最強伝説 萬 ONE,ふりーじゃんそうさいきょうでんせつ わん,Free Janso Saikyo Densetsu One
フリージング,Freezing,
フリージングZERO,ふりーじんぐぜろ,Freezing ZERO
フリージング ファーストクロニクル,Freezing First Chronicle,
フリージング ペアラブストーリーズ,Freezing Pair Love Stories,
Prism Palette (プリズムパレット),ぷりずむぱれっと,Prism Palette
監獄学園(プリズンスクール),ぷりずんすくーる,Prison School (Kangoku Gakuen)
プリズンホテル,Prison Hotel,
ぷりぞな6,ぷりぞなしっくす,Prizona 6
FREEDOM,ふりーだむ,Freedom
BLEACH (ブリーチ),ぶりーち,BLEACH
BLEACH OFFICIAL BOOTLEG カラブリ+,ぶりーち おふぃしゃる ぶーとれぐ からぶりぷらす,BLEACH OFFICIAL BOOTLEG KARABURI+
プリちゃんと一緒,ぷりちゃんといっしょ,Puri-chan to Issho
BR2 ブリッツロワイアル,ぶりっつろわいある,Blitz Royale
ブリット,BULLET,
FLIP!,ふりっぷ,FLIP
FLIP-FLAP,ふりっぷふらっぷ,FLIP-FLAP
プリティフェイス,Pretty Face,
プリティ・マニア,Pretty Mania,
ぷりてぃまにぃず,MANI-GIALS BE AMBITIOUS !!,
フリテンくん,Mr.FURITEN,
プリニウス,PLINIVS,
プリパラ(ちゃお連載版),Pripara (Chao),
プリパラ(ぷっちぐみ連載版),Pripara (Puttigumi),
プリプリ,The premature priest (PURI PURI),
ぷりぷり県,ぷりぷりけん,Puripuriken
プリマックス,Pretty Max,
自由人HERO (フリーマンヒーロー),ふりーまんひーろー,FREE MAN HERO
振り向くな君は,ふりむくなきみは,Furimukuna kimi wa
不良少女ファミリアン,ふりょうしょうじょふぁみりあん,Furyou Syoujo Famirian
プリンシパル,Principal,
プリンシパル 諭吉の学校,ぷりんしぱる ゆきちのがっこう,Principal Yukichi no Gakkou
プリンセスチュチュ,Princess Tutu,
プリンセスビヨリ,Princess biyori,
ぷりんせす☆ぶらいど☆すとーりー,ぷりんせすぶらいどすとーりー,PRINCESS BRIDE STORY
プリンセス・プリンセス,Princess Princess,
プリンセスラバー!,Princess Lover!,
プリンセスラバー! Eternal Love For My Lady,ぷりんせすらばー えたーなるらぶふぉーまいれでぃー,Princess Lover! Eternal Love For My Lady
プリンセスラバー! pure my heart,ぷりんせすらばー ぴゅあまいはーと,Princess Lover! pure my heart
Princess Lucia,ぷりんせす るしあ,Princess Lucia
blue,ぶるー,Blue
フルアヘッド!ココ,Coco Full Ahead,
フルアヘッド!ココ ゼルヴァンス,Full ahead Coco zervance,
BLUE WARS,ぶるーうぉーず,BLUE WARS
ぶるうピーター,Blue Peter,
ブルーゲイル-伊藤明弘版権物作品集-,ぶるーげいるいとうあきひろはんけんものさくひんしゅう,BLUE GALE
ふるさと,Furusato,
ブルーサーマル -青凪大学体育会航空部-,ぶるーさーまる あおなぎたいいくかいこうくうぶ,BLUE THERMAL Aonagi Daigaku Taiikukai Koukuubu
Blue Gender(ブルージェンダー),ぶるーじぇんだー,Blue Gender
ブルーシティー,Blue City,
BLUE GIANT,ぶるーじゃいあんと,BLUE GIANT
FULL SWING,ふるすいんぐ,FULL SWING
ふるスクらっち!,Full scratch!,
フルスペック - FullSPEC -,ふるすぺっく,FullSpec
フルセット!,Full Set!,
ブルーダー-兄弟-,ぶるーだーきょうだい,Bruder
フルたま,Furutama,
フルチャージ!! 家電ちゃん,ふるちゃーじかでんちゃん,Full charge Kaden chan
フルーツバスケット,Fruits Basket,
フルーツバスケット another,ふるーつばすけっとあなざー,Fruits Basket another
PLUTO (プルートウ),ぷるーとう,PLUTO
フルドライブ,Full Drive,
青龍ーブルードラゴンー,ぶるーどらごん,Blue Dragon
BLUE DRAGON ST (ブルードラゴン シークレットトリック),ぶるーどらごん しーくれっととりっく,BLUE DRAGON ST
BLUE DRAGON ラルΩグラド,ぶるーどらごん らるぐらど,Ral Grad (BLUE DRAGON raru gurado)
フルドラム,FULLDRUM (Furudoramu),
BLUE DROP 〜天使の僕ら〜,ぶるーどろっぷてんしのぼくら,BLUE DROP
BLUE NEST,ぶるーねすと,BLUE NEST
フルハウスキス,Full House Kiss,
B.B.フィッシュ,ぶるーばたふらいふぃっしゅ,Blue Butterfly Fish
フルバック,Fullback,
ブルヴァール,Boulevard,
フルパワーMONKEY,ふるぱわーもんきー,FULL POWER MONKEY
ブルーピリオド,The Blue Period,
ブルーフォビア,Blue Phobia,
フール◇フール,ふーるふーる,FOOL FOOL
ブルーフレンド,Blue Friend,
ブルーホール,Blue Hole,
満月をさがして,ふるむーんをさがして,Looking for the Full Moon (Searching for the Full Moon) (Full Moon wo Sagashite)
フルメタル・パニック!,Full Metal Panic!,
フルメタル・パニック!アナザー,Full Metal Panic! Another,
フルメタル・パニック!Σ,ふるめたるぱにっくしぐま,Full Metal Panic! Sigma
フルメタル・パニック!0,ふるめたるぱにっく ぜろ,Full Metal Panic! 0
ブルーラムン,Blue lamun,
ブルー・ワールド,Blue World,
ブルンガ1世,ぶるんがいっせい,Burunga Issei
BREAK-AGE,ぶれいくえいじ,BREAK-AGE
ブレイク・カフェ,Break kafe,
ブレイク・ショット,Break Shot,
ブレイクダウン,Brakedown,
ブレイク ブレイド,Break Blade,
ブレイザードライブ,BRAYZER DRIVE,
ブレイド三国志,ぶれいどさんごくし,BLADE SANGOKUSHI
ブレイブサーガ2,ぶれいぶさーが2,Brave Saga 2
ブレイブ・ストーリー 〜新説〜,ぶれいぶ すとーりー しんせつ,BRAVE STORY
ブレイブ・ストーリー新説〜十戒の旅人〜,ぶれいぶすとーりー しんせつ じゅっかいのたびびと,Brave Story Shinsetsu Jukkai no tabibito
ブレイブ ストーリー (姫川明版),Brave story by himekawa akira,
ブレイブ猿s,ぶれいぶもんきーず,Brave Monkeys
プレイボール,Playball,
プレイボール2,ぷれいぼーるつー,Playball 2
BRAINS コンピュータに賭けた男たち,ぶれいんず こんぴゅーたにかけたおとこたち,BRAINS Pioneers in Computer
Present for me,ぷれぜんとふぉーみー,Present for me
プレゼント・フロム LEMON,ぷれぜんと ふろむ れもん,Present from lemon
フレッシュプリキュア!,Fresh Precure!,
ブレット・ザ・ウィザード,Bullet the wizard,
ふれなばおちん,Hurenabaochin,
ふれなばおちん〜あの恋を忘れない〜,ふれなばおちん あのこいをわすれない,Hurenabaochin Ano koi wo wasurenai
プレフレ,Precious Friends (Purefure),
無頼男 - ブレーメン -,ぶれーめん,Bureemen
ブレーメンⅡ,ぶれーめんつー,Bremen two
ブレーメン5,ぶれーめんふぁいぶ,Bremen Five
フレラジ☆,ふれらじ,FRE-RADI (Fureraji)
ふれるときこえる,Fureru to kikoeru,
ブレンド・S,ぶれんどえす,Blend S
ブレンパワード,Brain Powerd,
ふろがーる!,Furo Girl,
プロゴルファー猿,ぷろごるふぁーさる,Pro Golfer Saru
フローズン,FROZEN,
ブロッカー軍団IV マシーンブラスター,ぶろっかーぐんだんふぉー ましーんぶらすたー,Blocker Army Corps 4 Machine Blastar
フロッグマン (ナイロン版),Frogman (Nylon),
ブロードウェイ・オブ・ザ・デッド 女ンビ 〜童貞SOS〜,ぶろーどうぇい おぶ ざ でっど じょんび どうていえすおーえす,Broadway of the dead Jombie Doutei SOS
玄人のひとりごと,ぷろのひとりごと,Pro No Hitorigoto
ぷろぶれむちゃいるど,Problem Child,
プロペラ天国,ぷろぺらてんごく,Propeller Tengoku
プロメテオ,Purometeo,
プロレス鬼,ぷろれすおに,Pro-Wrestring oni
プロレス甲子園,ぷろれすこうしえん,Puroresu Koushien
プロレス・スターウォーズ,Pro Wrestling Star Wars,
プロレススーパースター列伝,ぷろれすすーぱーすたーれつでん,PRO-Wrestring Super Star Retsuden
フロンティアルーツ,FRONTIER ROOTS,
FRONT MISSION 〜THE DRIVE〜,ふろんとみっしょん ざ どらいぶ,FRONT MISSION THE DRIVE
FRONT MISSION DOG LIFE & DOG STYLE,ふろんと みっしょん どっぐ らいふ あんど どっぐ すたいる,Front Mission Dog Life &amp; Dog Style
ふわっちょこ,Fuwatchoko,
ふわっとまどか,Fuwatto madoka,
ふわふわ科学,ふわふわかがく,Fuwa2 Science (Fuwafuwa Kagaku)
ふわり!どんぱっち,Fuwari Donpacchi,
"""文学少女""と美味しい噺(レシピ)",ぶんがくしょうじょとおいしいれしぴ,Bungaku Shoujo to Oishii Recipe
"""文学少女""と恋する詩人(ポエット)",ぶんがくしょうじょとこいするぽえっと,Bungaku Shoujo to Koisuru Poet
"""文学少女""と死にたがりの道化",ぶんがくしょうじょとしにたがりのどうけ,Bungaku Shoujo to Shinitagari no Pierrot
文化祭ウラ実行委員会,ぶんかさいうらじっこういいんかい,Bunkasai Ura Jikkouiinkai
文化人類ぎゃぐ,ぶんかじんるいぎゃぐ,Bunkajinruigag
BUNGO-ブンゴ-,ぶんご,BUNGO
文豪ストレイドッグス,ぶんごうすとれいどっぐす,BUNGO STRAY DOGS
文豪の食彩,ぶんごうのしょくさい,Bungou no shokusai
ふんじゃかじゃん,Funjyakajan,
奮戦!真田丸,ふんせんさなだまる,Funsen Sanadamaru
フンティーとレポンちゃん,Funty and Repon,
ふんどし刑事 ケンちゃんとチャコちゃん,ふんどしけいじけんちゃんとちゃこちゃん,FUNDOSHI-DEKA KEN AND CHACO
ブンの青シュン!,ぶんのせいしゅん,Bun No Seishun!
BUN BUN BEE,ぶん ぶん びー,BUN BUN BEE
