title,title_furigana,title_en
APPLESEED XIII,あっぷるしーど さーてぃーん,APPLESEED XIII
アッポちゃま劇場,あっぽちゃまげきじょう,Appochamagekijou
吾妻鏡,あづまかがみ,AZUMAKAGAMI
あつまれ!ふしぎ研究部,あつまれふしぎけんきゅうぶ,Atsumare! Fushigi kenkyuubu
あつむトイタウン,Atsumu Toy Town,
あつらえ王子きせかえ姫,あつらえおうじきせかえひめ,Atsurae ouji kisekae hime
アーティストアクロ,Artist Acro,
artist ベレーちゃん,あーてぃすとべれーちゃん,Artist Beret chan
艶姿純情BOY,あですがたじゅんじょうぼーい,Adesugata Junjo BOY
当て屋の椿,あてやのつばき,Ateya no Tsubaki
阿弖流為II世,あてるいにせい,Aterui Second
アド・アストラ -スキピオとハンニバル-,AD ASTRA,
アド アストラ ペル アスペラ,Ad astra per aspera,
あとで姉妹ます。,あとでしまいます,Ato de shimaimasu
ADVANCE OF Z - ティターンズの旗のもとに -,あどばんすおぶぜーたてぃたーんずのはたのもとに,ADVANCE OF Z
AD.POLICE,あどばんすどぽりす,AD.POLICE
アトムキャット,Atom cat,
アトム今昔物語,あとむこんじゃくものがたり,Atom konjaku monogatari
アトム ザ・ビギニング,Atom the beginning,
アトムの最後,あとむのさいご,Atom no Saigo
A・Boy(アトラクションボーイ),あとらくしょんぼーい,Attraction boy
あどりぶシネ倶楽部,あどりぶしねくらぶ,Ad Lib Cinema Club
アドルフに告ぐ,あどるふにつぐ,Adolf
アート・ルーマー,Art rumor,
アナグルモール,ANAGLE MOLE,
Another,あなざー,Another
ANOTHER Z GUNDAM STORY 強化人間物語,あなざーぜーたがんだむすとーりー きょうかにんげんものがたり,ANOTHER Z GUNDAM STORY Boosted Man Stories
穴殺人,あなさつじん,Ana satsujin
あなたがしてくれなくても,Anatagashitekurenakutemo,
あなたが主役になった時,あなたがしゅやくになったとき,Anata ga shuyaku ni natta toki
あなたソレでいいんですか,Anata sore de iindesuka,
あなたとスキャンダル,Anata to scandal,
あなたのことはそれほど,Anata no koto wa Sorehodo,
アナノムジナ,Ana no Mujina,
アニキ,Aniki,
あにけん,Aniken,
アニコイ,Anikoi,
兄に付ける薬はない!,あににつけるくすりはない,Ani ni Tsukeru Kusuri Ha Nai
兄の嫁と暮らしています。,あにのよめとくらしています,Ani no yome to kurashiteimasu
兄ふんじゃった!,あにふんじゃった,Ani Funjatta
アニマエール!,Anima yell!,
アニマ・カル・リブス,Anima Kal. Ribus,
anim. -アニマート-,あにまーと,Anima-To
ANIMAL X(アニマル エックス),あにまるえっくす,ANIMAL X
アニマルJOE,あにまるじょー,Animal JOE
A.S.(Animal Sense),あにまるせんす,A.S.(Animal Sense)
アニマルDr.由乃,あにまるどくたーよしの,Animal Dr. Yoshino
アニマル横町,あにまるよこちょう,Animal yokochou
あにメカ,MY BROTHER IS A MECHANICAL.( Ani Mecha ),
アニメがお仕事!,あにめがおしごと,My works is animation!
アニメ店長,あにめてんちょう,Chief Of The Animation Shop (Anime Tencho)
アニメ監獄学園を創った男たち,あにめ ぷりずんすくーるをつくったおとこたち,Anime Prison School o tsukutta otoko tachi
兄ワールド,あにわーるど,Brother world
あねぐるみ,Ane gurumi,
あねけん,Aneken,
あねざかり,Anezakari,
あねちっくセンセーション,Ane-tic sensation,
あねどきっ,Anedoki,
姉なるもの,あねなるもの,Ane narumono
姉のおなかをふくらませるのは僕,あねのおなかをふくらませるのはぼく,Ane no onaka wo fukuramaseru no wa boku
姉の結婚,あねのけっこん,Ane no kekkon
姉は傍にいまし、世はなべてこともなし,あねはそばにいましよはなべてこともなし,Ane wa soba ni imashi yo wa nabete koto mo nashi
姉ログ 靄子姉さんの止まらないモノローグ,あねろぐ もやこねえさんのとまらないものろーぐ,ANELOG Sister MOYAKO noTomaranai Monologue
アノアノとんがらし,Anoano Tongarashi,
アノアの森,あのあのもり,Anoa's Forest
あの娘にキスと白百合を,あのこにきすとしらゆりを,Anoko ni kiss to shirayuri o
あのこにもらった音楽,あのこにもらったおんがく,Anokoni moratuta ongaku
あの娘はヤリマン,あのこはやりまん,Anoko wa Yariman
あのなつ。,Ano Natsu,
あの虹を越えて -坂本さんち物語-,あのにじをこえて さかもとさんちものがたり,Over the Rainbow
あの日からのマンガ,あのひからのまんが,Anohi kara no Manga
あの日見た桜 〜藤野もやむ短編集〜,あのひみたさくら ふじのもやむたんぺんしゅう,Anohi Mita Sakura ~Fujino Moyamu Tanpenshu~
あの日見た花の名前を僕達はまだ知らない。,あのひみたはなのなまえをぼくたちはまだしらない,Ano hi mita hana no namae wo bokutachi wa mada shiranai.
アーノルド,Arnold,
A-BOUT!,あばうと,A-BOUT!
あばしり一家,あばしりいっか,Abashiri Family
アパッチ野球軍,あぱっちやきゅうぐん,Apache Baseball Team
Abaddon(アバドン),あばどん,Abaddon
アバラ,ABARA,
アヴァルト,Abaruto,
あばれ天童,あばれてんどう,Abare Tendou
あばれ花組,あばれはなぐみ,Abare Hanagumi (Team-Hana)
あばれ!隼,あばれはやぶさ,Abarehayabusa
あばれブン屋,あばれぶんや,ABARE BUN YA
阿波連さんははかれない,あはれんさんははかれない,Aharen-san wa hakarenai
暴れん坊少納言,あばれんぼうしょうなごん,Abarenbou Shounagon
暴れん坊本屋さん,あばれんぼうほんやさん,Abarenbou Honyasan
アバンギャルド夢子,あばんぎゃるどゆめこ,Avantgarde Yumeko
アバンチュリエ 新訳アルセーヌ・ルパン,あばんちゅりえ しんやくあるせーぬるぱん,AVENTuRiER Shinyaku Arsene Lupin
アバンチュール21,あばんちゅーるにじゅういち,Aventure21
アビス,Abyss (Abisu),
赤い鳩(アピル),あぴる,Apiru
あひるの空,あひるのそら,Ahiru no sora
アフォガード,Afo guard,
あふがにすタン,Afghanistan,
あぶさん,Abusan,
アフターアワーズ,AFTER HOURS,
あぶない▼パラダイス,あぶないぱらだいす,Abunai Paradise
危ノーマル系女子,あぶのーまるけいじょし,Abnormal-kei joshi
(ア)部! 〜葉桜中アニマル部〜,あぶはざくらちゅうあにまるぶ,Hazakura Highschool Animal Club
アフリカのサラリーマン,Salaryman In Africa,
アベックパンチ,Avec Punch,
阿部のいる町,あべのいるまち,Abe no iru machi
アベノ橋 魔法☆商店街,あべのばしまほうしょうてんがい,Magical Shopping Arcade Abenobashi
アベノ橋魔法☆商店街(鶴田謙二版),あべのばしまほうしょうてんがい つるたけんじばん,Magical Shopping Arcade Abenobashi (Kenji Tsuruta version)
アベンジャーズ/ゾンビ・アセンブル,あべんじゃーず ぞんびあせんぶる,Marvel Avengers Zombies Assemble
アホアホ学園,あほあほがくえん,Aho Aho Gaken
黙示(アポカリプス)1998,あぽかりぷす1998,Apocalypse1998
アポカリプスの砦,あぽかりぷすのとりで,Fort of Apocalypse
アホガール,Ahogirl,
あほ拳ジャッキー,あほけんじゃっきー,Ahoken Jakkii
アホっぽいネコ耳女子高生,あほっぽいねこみみじょしこうせい,Ahoppoi nekomimi joshikousei
あぼばクリニック,ABOBA Clinic,
アホリズム aphorism,あほりずむ,Aphorism
アポロにさよなら Let's go home!,あぽろにさよなられっつごうほうむ,Aporo Ni Sayonara Let's Go Home!
アポロの歌,あぽろのうた,Apollo's Song (Apollo no uta)
あまあま,Armor Amour (Ama Ama),
甘々と稲妻,あまあまといなずま,Amaama to inazuma
甘い生活,あまいせいかつ,Sweet life
あまいぞ!男吾,あまいぞだんご,Amaizo Dango
甘えたい日はそばにいて。,あまえたいひはそばにいて,Amaetai hi wa soba ni ite
あまえないでよっ!!(シリーズ),Amaenaideyo!!,
あまえんぼーZ,あまえんぼーぜっと,Amaenbou Z
アマガミLS〜はるかAnother〜,あまがみえるえす はるかあなざー,Amagami LS Haruka another
アマガミ Sincerely yours シンシアリーユアーズ,あまがみしんりありーゆあーず,Amagami Sincerely yours
アマガミ dreamy forever,あまがみどりーみーふぉーえばー,Amagami dreamy forever
アマガミ precious diary,あまがみ ぷれしゃす だいありー,Amagami precious diary
アマガミ Love goes on !,あまがみらぶごーずおん,Amagami Love goes on!
甘城ブリリアントパーク,あまぎぶりりあんとぱーく,Amagi Brilliant Park
甘城ブリリアントパーク? ふも,あまぎぶりりあんとぱーく ふも,Amagi brilliant park? Fumo
甘く危険なナンパ刑事,あまくきけんななんぱけいじ,Danger and Sweet Detective
AMAKUSA1637,あまくさ1637,AMAKUSA1637
天乞,あまごい,Amagoi
アマチュアスラッガー,Amateur slugger,
あまつき,Amatsuki,
あまなつ,Amanatsu,
あまねあたためる,Amane Atatameru,
アマネ†ギムナジウム,あまねぎむなじうむ,Amane Gymnasium
アマノイワト姫,あまのいわとひめ,Amanoiwatohime
天野家四つ子は血液型が全員違う。,あまのけよつごはけつえきがたがぜんいんちがう,Amanoke Yotsugo ha Zenin Ketsuekigata Ga Chigau
天野めぐみはスキだらけ!,あまのめぐみはすきだらけ,Amano Megumi ha Suki darake!
雨水リンダ,あまみずりんだ,Amamizu Rinda
あまゆる。,Amayuru,
あまりまわり,Amari mawari,
アマレスけんちゃん,Amateur wrestling Ken-chan,
あまんちゅ!,Amanchu!,
あみーご×あみーが,あみーごあみーが,Amigo Amiga
亜未!ノンストップ!,あみのんすとっぷ,Non stop of Ami
Am a Boy,あむ あ ぼーい,Am a Boy
ARMS(アームズ),あーむす,ARMS
飴色紅茶館歓談,あめいろこうちゃかんかんだん,Ameiro Kouchakan Kandan
天久鷹央の推理カルテ,あめくたかおのすいりかるて,Ameku takao no suiri karute
A Mess on a Weekend,あめすおんあういうえんど,A Mess on a Weekend
アメフラシ,Amefurashi,
アメリカなんて大きらい!,あめりかなんてだいきらい,Do You Like America?
AMON デビルマン黙示録,あもんでびるまんもくしろく,AMON Devilman Mokushiroku
AYAKASHI -アヤカシ-,あやかし,Ayakashi
あやかしぃのに,Ayakashiinoni,
あやかし天馬,あやかしてんま,Ayakashi Tenma
あやかしハンター,Ayakashi Hunter,
あやかし緋扇,あやかしひせん,Ayakashi Hisen
奇子〜AYAKO〜,あやこ,AYAKO
妖しのセレス,あやしのせれす,Ayashi no Ceres
妖しの森の幻夜館,あやしのもりのげんやかん,Ayashi no mori no genyakan
あやしや,Ayashiya,
あやつき,Ayathuki,
綾辻黄泉路地図工房,あやつじよみじちずこうぼう,Ayatsuji Yomiji Tizu Koubou
アヤナシ,Ayanashi,
彩音お嬢様はサノバ○ッチにあらせられる,あやねおじょうさまはさのば っちにあらせられる,Ayane Ojousama ha Sanova B**chi ni Araserareru
綾。ホステス、18歳。,あや ほすてす じゅうはっさい,"Aya.hostess,eighteen."
あやめちゃん武芸帳,あやめちゃんぶげいちょう,Ayamechan bugeicho
Are You Alice?,あーゆーありす,Are You Alice?
あゆまゆ,AYUMAYU,
歩武の駒,あゆむのこま,Ayumu no koma
ALIVE,あらいぶ,Alive
アライブ-最終的進化少年-,あらいぶ さいしゅうてきしんかしょうねん,Alive - Saisyuu Teki Shinka Shounenn -
あら、カナちゃん!,"Ara,Kana-chan!",
現神姫,あらがみひめ,Ara gami hime
あらかると,ALACALTE,
荒川アンダー ザ ブリッジ,あらかわあんだーざぶりっじ,ARAKAWA UNDER THE BRIDGE
荒木飛呂彦短編集 ゴージャス☆アイリン,あらきひろひこたんぺんしゅう ごーじゃすあいりん,GORGEOUS IRINE
アラクニド,Arachnd,
アラクレ,Arakure,
荒くれKnight,あらくれないと,ARAKURE Knight
AR∀GO 〜ロンドン市警特殊犯罪捜査官〜,あらご ろんどんしけいとくしゅはんざいそうさかん,ARAGO
嵐のRリーグ,あらしのあーるりーぐ,Arashi No R League
嵐のJボーイ ぶっとび闘人,あらしのじぇいぼーいぶっとびふぁいと,Arashi no J boy buttobi Faito
あらしの妖精,あらしのようせい,Arashi no yousei
アラタ カンガタリ〜革神語〜,あらた かんがたり,ARATA KANGATARI
新さんファミリ〜!〜京都に引っ越してきた家族とご近所の話〜,あらたさんふぁみりー きょうとにひっこしてきたかぞくとごきんじょのはなし,Arata-san Family!
荒魂トライブ,あらたまとらいぶ,Aratama Tribe
アラーの使者,あらーのししゃ,Arah no Shisha
アラバスター,Arabuster,
アラハバキ,Arahabaki,
アラビアン魔神冒険譚ランプ・ランプ,あらびあんまじんぼうけんたんらんぷらんぷ,ARABIAN MAJIN BOUKENTAN RAMPRAMP
荒ぶる季節の乙女どもよ。,あらぶるきせつのおとめどもよ,Araburu kisetsu no otomedomo yo
アラベスク,Arabesque,
ARIA (アリア),ありあ,ARIA
アリオン,Arion,
ありごけ,Arigoke,
アリシアさんのダイエットクエスト,Alicias Diet Quest,
アリーズ,Aries(Arizu),
アリーズII-蘇る星座宮,ありーず2 よみがえるせいざきゅう,Aries2 Yomigaeru seizakyu(Arizu2 Yomigaeru seizakyu)
アリスと蔵六,ありすとくらろく,Alice to Kuraroku
ありす19th(ナインティーンス),ありすないんてぃーんす,Alice19th
アリスにお願い,ありすにおねがい,Arisunionegai
アリスの照星,ありすのしょうせい,FRONT SJGHT OF ALICE
アリスの100℃C,ありすのひゃくどしーしー,Alice no 100 degrees Celsius
ありそうでNASA荘,ありそうでなさそう,Arisoude Nasa Sou
アリと巨人,ありときょじん,Ari to kyojin
蟻の王,ありのおう,KING OF THE ANTS
アリノス☆ワンダーランド,ありのすわんだーらんど,Arinosu wonderland
ありのままの君でいて ―秋吉家シリーズ③―,ありのままのきみでいて あきよしけしりーず さん,Ari no mama no Kimi de ite
蟻馬くんは現実を見ない。,ありまくんはげんじつをみない,Arima kun ha Genjitsu wo Minai
アリョーシャ!,Aryosha,
ありをりはべり,Ariorihaberi,
アリンコの歌,ありんこのうた,Arinko no uta
アリンス国女帝 夢幻,ありんすこくにょてい むげん,Arinsukoku nyotei Mugen
AL,ある,Al The White Triceratops
あるいていこう,Aruiteikou,
アルカイック スマイル,ARCHAIC SMILE,
アルカードくん,ALUCARD,
ARCANA,あるかな,ARCANA
アルキミア,Almikia,
アルキメデスの大戦,あるきめですのたいせん,THE GREAT WAR OF ARCHIMEDES
アルクアイネ−サンバベッジ妖精譚−,あるくあいね さんばべっじようせいたん,Alkuaine
歩くひと,あるくひと,Walking Man
-ある地獄絵師の告白-地獄変,あるじごくえしのこくはく じごくへん,The Panorama of Hell
R18!,あーるじゅうはち,R18!
アルスラーン戦記 (荒川弘版),あるすらーんせんき あらかわひろむばん,The Heroic Legend of ARSLAN (Hiromu Arakawa version)
アルスラーン戦記 (中村地里版),あるすらーんせんき なかむらちさとばん,The Heroic Legend of ARSLAN
アルセウス超克の時空へ 劇場版ポケットモンスタースペシャルコミック,あるせうすちょうこくのじくうへ げきじょうばんぽけっともんすたーすぺしゃるこみっく,Pokemon:Arceus - Towards the Continuum of Conquest Theater version Pokemon special comic
R-中学生,あーるちゅうがくせい,R Chuugakusei
R2 -TRAFFIC ACCIDENTS FILE-,あーるつー とらふぃっくあくしでんつふぁいる,R2 -TRAFFIC ACCIDENTS FILE-
アルテ,Arte,
RDB-レッドデータブック-,あーるでぃーびー れっどでーたぶっく,RDB
UG★アルティメットガール,あるてぃめっとがーる,ULTIMATE GIRLS
「あると」の「あ」,あるとのあ,Aruto no A
ALDNOAH.ZERO(アルドノア・ゼロ),あるどのあぜろ,ALDNOAH.ZERO
ALDNOAH. ZERO外伝 TWIN GEMINI,あるどのあぜろがいでんついんじぇみに,ALDNOAH. ZERO Gaiden Twin Gemini
ALDNOAH. ZERO 2nd Season,あるどのあぜろせかんどしーずん,ALDNOAH. ZERO 2nd Season
アルパカかあさん,ALPACA MAMMA,
アルバトロス飛んだ,あるばとろすとんだ,Albatross tonda
アルバローズの猫,あるばろーずのねこ,Alba Rose no neko
ある日犬の国から手紙が来て,あるひいぬのくにからてがみがきて,The letter come from the country of dogs one day
アルファゾーン,ALPHA ZONE,
あるぷす犬坊,あるぷすけんぼう,ALPS Kenbou
妖精国 ( アルフヘイム ) の騎士,あるふへいむのきし,Knights of Alfheim
アルペンローゼ,Alpenrose,
アルマージュ,Arumaju,
あるみちゃんの学習帳,あるみちゃんのがくしゅうちょう,ARUMI chan no Gakushuuchou
ある無名作家,あるむめいさっか,Aru Mumei Sakka
ある預言者の物語,あるよげんしゃのふぃくしょん,Aru Yogensha no Fiction
アレクサンドロス 〜世界帝国への夢〜,あれくさんどろすせかいていこくへのゆめ,ARECSANDOROS
Ares (アレス),あれす,Ares
あれよ星屑,あれよほしくず,Areyo Hoshikuzu
淡島百景,あわじまひゃっけい,Awazima hyakkei
あわせて1本,あわせていっぽん,Awasete Ippon
あわーちゅーぶ,Our Tube,
泡日,あわび,Awabi
アワヤケ,AWAYAKE,
アンカサンドラ,Ankasandor,
Uncanny Brains,あんきゃにーぶれいんず,Uncanny Brains
暗黒神話,あんこくしんわ,DARKNESSAGA
アンゴルモア元寇合戦記,あんごるもあげんこうかっせんき,Angolmois genkou kassenki
あんころ。,Ankoro,
UNCOntrollable,あんこんとろーらぶる,UNCOntrollable
安西信行短編集 CRAZY MANIAX,あんざいのぶゆきたんぺんしゅうくれいじーまにあっくす,THE CRAZY MANIAX WRITTEN BY NOBUYUKI ANZAI
安西信行の鋼鉄日記,あんざいのぶゆきのめたにっき,Anzai Nobuyuki no Meta Nikki
暗殺教室,あんさつきょうしつ,Ansatsu kyoushitsu
あんさんぶるスターズ!,Ensemble Stars!,
アンジェリーク,Angelique,
あんずちゃん,Anzu-chan,
アンダーカバーコップス,UNDERCOVERCOPS,
アンダーカレント,Undercurrent,
Under the Rose,あんだーざろーず,UndertheRose
あんたっちゃぶる,Untouchable,
U19,あんだーないんてぃーん,Under nineteen
アンダルシア姫,あんだるしあひめ,Princess Andalucia
アンダンテ,Andante,
アンデッド,Undead,
アンデッドのソル,Undead No Soru,
&(アンド),あんど,&amp;(AND)
あんどーなつ,ANDOUNATSU,
アントルメティエ,Entremetier,
UNTRACE -アントレース-,あんとれーす,Untrace
アンドロイドV,あんどろいどぶい,Android V
アンドロマリウス,Andromariusu,
アンドロメダ・ストーリーズ,ANDROMEDA STORIES,
安東 ANTON,あんとん,ANTON
アンナさんのおまめ,Annasan no omame,
アンネッタの散歩道,あんねったのさんぽみち,The path of Annetta (Annetta no sampo michi)
Anne・Freaks,あんねふりーくす,Anne Freaks
アンパッサン,Enpassant,
あんハピ♪,あんはぴ,An happy (Anhapi)
アンペア,And-Pair,
あんみつ姫,あんみつひめ,Princess Anmitsu
あんみつ姫〔竹本泉版〕,あんみつひめ たけもといずみばん,Princess Anmitsu Ver. Izumi Takemoto
アンラッキーヤングメン,Unlucky Youngmen,
アンリミテッド・ウィングス,Unlimited Wings,
進め!!ドンガンデン,すすめどんがんでん,Let's Go DONGANDEN
ミアフィールドの少女アニー ひらまつつとむ短編集,みあふぃーるどのしょうじょあにー,Anny The Miafierudgirl
幼稚園戦記まだら,ようちえんせんきまだら,YOUCHIENSENKI MADARA
